15 1708760824 0.200000 1 0.200000 0.200000 0.200000
16 1708760824 0.600000 1 0.600000 0.600000 0.600000
15 1708760844 0.400000 2 0.400000 0.400000 0.400000
16 1708760844 1.200000 2 1.200000 1.200000 1.200000
15 1708760854 0.200000 1 0.200000 0.200000 0.200000
16 1708760854 0.600000 1 0.600000 0.600000 0.600000
15 1708760864 0.200000 1 0.200000 0.200000 0.200000
16 1708760864 0.600000 1 0.600000 0.600000 0.600000
15 1708760874 0.200000 1 0.200000 0.200000 0.200000
16 1708760874 0.600000 1 0.600000 0.600000 0.600000
15 1708760884 0.200000 1 0.200000 0.200000 0.200000
16 1708760884 0.600000 1 0.600000 0.600000 0.600000
15 1708760894 0.200000 1 0.200000 0.200000 0.200000
16 1708760894 0.600000 1 0.600000 0.600000 0.600000
15 1708760904 0.200000 1 0.200000 0.200000 0.200000
16 1708760904 0.600000 1 0.600000 0.600000 0.600000
15 1708760914 0.200000 1 0.200000 0.200000 0.200000
16 1708760914 0.600000 1 0.600000 0.600000 0.600000
15 1708760944 0.200000 1 0.200000 0.200000 0.200000
16 1708760949 0.600000 1 0.600000 0.600000 0.600000
15 1708760959 0.200000 1 0.200000 0.200000 0.200000
15 1708760964 0.200000 1 0.200000 0.200000 0.200000
16 1708760969 0.600000 1 0.600000 0.600000 0.600000
15 1708760974 0.200000 1 0.200000 0.200000 0.200000
16 1708760979 0.600000 1 0.600000 0.600000 0.600000
15 1708760984 0.200000 1 0.200000 0.200000 0.200000
16 1708760989 0.600000 1 0.600000 0.600000 0.600000
15 1708760994 0.200000 1 0.200000 0.200000 0.200000
16 1708760999 0.600000 1 0.600000 0.600000 0.600000
15 1708761004 0.200000 1 0.200000 0.200000 0.200000
16 1708761009 0.600000 1 0.600000 0.600000 0.600000
15 1708761014 0.400000 2 0.400000 0.400000 0.400000
16 1708761014 0.600000 1 0.600000 0.600000 0.600000
15 1708761019 0.200000 1 0.200000 0.200000 0.200000
16 1708761019 0.600000 1 0.600000 0.600000 0.600000
15 1708761024 0.200000 1 0.200000 0.200000 0.200000
16 1708761024 0.600000 1 0.600000 0.600000 0.600000
16 1708761029 0.600000 1 0.600000 0.600000 0.600000
15 1708761034 0.200000 1 0.200000 0.200000 0.200000
15 1708761039 0.200000 1 0.200000 0.200000 0.200000
16 1708761039 0.600000 1 0.600000 0.600000 0.600000
16 1708761044 0.600000 1 0.600000 0.600000 0.600000
15 1708761049 0.200000 1 0.200000 0.200000 0.200000
16 1708761054 0.600000 1 0.600000 0.600000 0.600000
15 1708761064 0.200000 1 0.200000 0.200000 0.200000
16 1708761069 0.600000 1 0.600000 0.600000 0.600000
15 1708761074 0.200000 1 0.200000 0.200000 0.200000
16 1708761074 0.600000 1 0.600000 0.600000 0.600000
15 1708761079 0.200000 1 0.200000 0.200000 0.200000
16 1708761084 0.600000 1 0.600000 0.600000 0.600000
15 1708761089 0.200000 1 0.200000 0.200000 0.200000
16 1708761089 0.600000 1 0.600000 0.600000 0.600000
15 1708761094 0.200000 1 0.200000 0.200000 0.200000
16 1708761094 0.600000 1 0.600000 0.600000 0.600000
15 1708761099 0.400000 2 0.400000 0.400000 0.400000
16 1708761099 0.600000 1 0.600000 0.600000 0.600000
16 1708761104 0.600000 1 0.600000 0.600000 0.600000
15 1708761114 0.200000 1 0.200000 0.200000 0.200000
16 1708761114 0.600000 1 0.600000 0.600000 0.600000
15 1708761119 0.200000 1 0.200000 0.200000 0.200000
16 1708761119 0.600000 1 0.600000 0.600000 0.600000
15 1708761129 0.200000 1 0.200000 0.200000 0.200000
16 1708761129 0.600000 1 0.600000 0.600000 0.600000
15 1708761144 0.200000 1 0.200000 0.200000 0.200000
16 1708761144 0.600000 1 0.600000 0.600000 0.600000
15 1708761149 0.200000 1 0.200000 0.200000 0.200000
16 1708761149 0.600000 1 0.600000 0.600000 0.600000
15 1708761159 0.200000 1 0.200000 0.200000 0.200000
16 1708761164 0.600000 1 0.600000 0.600000 0.600000
15 1708761169 0.200000 1 0.200000 0.200000 0.200000
16 1708761169 0.600000 1 0.600000 0.600000 0.600000
15 1708761179 0.200000 1 0.200000 0.200000 0.200000
16 1708761179 0.600000 1 0.600000 0.600000 0.600000
15 1708761189 0.200000 1 0.200000 0.200000 0.200000
16 1708761189 0.600000 1 0.600000 0.600000 0.600000
15 1708761244 0.200000 1 0.200000 0.200000 0.200000
16 1708761244 0.600000 1 0.600000 0.600000 0.600000
15 1708761254 0.200000 1 0.200000 0.200000 0.200000
16 1708761259 0.600000 1 0.600000 0.600000 0.600000
15 1708761264 0.200000 1 0.200000 0.200000 0.200000
16 1708761264 0.600000 1 0.600000 0.600000 0.600000
